# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2024-09-14 15:51:57 112587703 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
 10644    10.644000  0.913878354  0.000113982  0.128541536 -0.991704126  0.000000000000000000 -30.250958136 -21.097560000  30.250958136  0.000000758149844    38.756406 21.097559999999405 
 10645    10.645000  0.913992336  0.000114097  0.128336552 -0.991730674  0.000000000000000000 -30.250148345 -21.126620000  30.250148345  0.000000759573772    38.639471 21.126619999998653 
 10646    10.646000  0.914106432  0.000114212  0.128131523 -0.991757184  0.000000000000000000 -30.249339729 -21.126620000  30.249339729  0.000000761003780    38.522625 21.126619999998653 
 10647    10.647000  0.914220644  0.000114327  0.127926446 -0.991783658  0.000000000000000000 -30.248532285 -21.155700000  30.248532285  0.000000762439725    38.405870 21.155699999997779 
 10648    10.648000  0.914334971  0.000114443  0.127721322 -0.991810095  0.000000000000028422 -30.247726013 -21.155700000  30.247726013  0.000000763881878    38.289204 21.155699999997779 
 10649    10.649000  0.914449414  0.000114559  0.127516150 -0.991836494 -0.000000000000028422 -30.246920910 -21.184800000  30.246920910  0.000000765330158    38.172630 21.184799999998560 
 10650    10.650000  0.914563973  0.000114676  0.127310929 -0.991862857  0.000000000000028422 -30.246116976 -21.184800000  30.246116976  0.000000766784650    38.056146 21.184799999998560 
 10651    10.651000  0.914678649  0.000114793  0.127105659 -0.991889183  0.000000000000000000 -30.245314207 -21.184800000  30.245314207  0.000000768245335    37.939753 21.184799999998560 
 10652    10.652000  0.914793441  0.000114910  0.126900339 -0.991915472  0.000000000000028422 -30.244512604 -21.243060000  30.244512604  0.000000769712310    37.823452 21.243059999999758 
 10653    10.653000  0.914908352  0.000115028  0.126694969 -0.991941725  0.000000000000000000 -30.243712164 -21.213920000  30.243712164  0.000000771185429    37.707244 21.213919999999220 
 10654    10.654000  0.915023379  0.000115146  0.126489548 -0.991967940  0.000000000000000000 -30.242912886 -21.243060000  30.242912886  0.000000772665076    37.591127 21.243059999999758 
 10655    10.655000  0.915138525  0.000115265  0.126284075 -0.991994119  0.000000000000000000 -30.242114768 -21.272220000  30.242114768  0.000000774151059    37.475103 21.272220000000175 
 10656    10.656000  0.915253790  0.000115383  0.126078550 -0.992020261  0.000000000000000000 -30.241317808 -21.272220000  30.241317808  0.000000775643407    37.359172 21.272220000000175 
 10657    10.657000  0.915369173  0.000115503  0.125872973 -0.992046367 -0.000000000000028422 -30.240522006 -21.301400000  30.240522006  0.000000777142185    37.243335 21.301400000000470 
 10658    10.658000  0.915484676  0.000115623  0.125667342 -0.992072436  0.000000000000000000 -30.239727359 -21.301400000  30.239727359  0.000000778647480    37.127591 21.301400000000470 
 10659    10.659000  0.915600299  0.000115743  0.125461657 -0.992098469 -0.000000000000028422 -30.238933867 -21.330600000  30.238933867  0.000000780159342    37.011941 21.330600000000643 
 10660    10.660000  0.915716041  0.000115863  0.125255918 -0.992124466  0.000000000000028422 -30.238141526 -21.330600000  30.238141526  0.000000781677756    36.896385 21.330600000000643 
 10661    10.661000  0.915831905  0.000115984  0.125050123 -0.992150425  0.000000000000000000 -30.237350337 -21.330600000  30.237350337  0.000000783202809    36.780924 21.330600000000643 
 10662    10.662000  0.915947889  0.000116106  0.124844274 -0.992176349  0.000000000000000000 -30.236560297 -21.359820000  30.236560297  0.000000784734492    36.665559 21.359820000000695 
 10663    10.663000  0.916063994  0.000116227  0.124638367 -0.992202236 -0.000000000000028422 -30.235771406 -21.389060000  30.235771406  0.000000786272853    36.550288 21.389060000000626 
 10664    10.664000  0.916180222  0.000116349  0.124432404 -0.992228087  0.000000000000000000 -30.234983660 -21.389060000  30.234983660  0.000000787817987    36.435114 21.389060000000626 
 10665    10.665000  0.916296571  0.000116472  0.124226384 -0.992253902 -0.000000000000028422 -30.234197060 -21.418320000  30.234197060  0.000000789369898    36.320035 21.418320000000435 
 10666    10.666000  0.916413043  0.000116595  0.124020305 -0.992279680  0.000000000000000000 -30.233411603 -21.418320000  30.233411603  0.000000790928685    36.205053 21.418320000000435 
 10667    10.667000  0.916529638  0.000116718  0.123814168 -0.992305423  0.000000000000000000 -30.232627288 -21.418320000  30.232627288  0.000000792494233    36.090167 21.418320000000435 
 10668    10.668000  0.916646356  0.000116842  0.123607971 -0.992331129  0.000000000000028422 -30.231844114 -21.447600000  30.231844114  0.000000794066793    35.975379 21.447600000000122 
 10669    10.669000  0.916763199  0.000116966  0.123401715 -0.992356799  0.000000000000000000 -30.231062079 -21.476900000  30.231062079  0.000000795646226    35.860688 21.476899999999688 
 10670    10.670000  0.916880165  0.000117091  0.123195398 -0.992382433  0.000000000000000000 -30.230281182 -21.476900000  30.230281182  0.000000797232670    35.746095 21.476899999999688 
 10671    10.671000  0.916997256  0.000117216  0.122989019 -0.992408032 -0.000000000000028422 -30.229501421 -21.506220000  30.229501421  0.000000798826215    35.631600 21.506219999999132 
 10672    10.672000  0.917114473  0.000117342  0.122782579 -0.992433594 -0.000000000000028422 -30.228722794 -21.506220000  30.228722794  0.000000800426873    35.517204 21.506219999999132 
 10673    10.673000  0.917231814  0.000117468  0.122576077 -0.992459120  0.000000000000028422 -30.227945301 -21.506220000  30.227945301  0.000000802034610    35.402907 21.506219999999132 
 10674    10.674000  0.917349282  0.000117594  0.122369512 -0.992484611  0.000000000000000000 -30.227168940 -21.535560000  30.227168940  0.000000803649576    35.288709 21.535559999998455 
 10675    10.675000  0.917466876  0.000117721  0.122162883 -0.992510066  0.000000000000000000 -30.226393709 -21.564920000  30.226393709  0.000000805271641    35.174610 21.564919999997656 
 10676    10.676000  0.917584597  0.000117848  0.121956189 -0.992535484  0.000000000000000000 -30.225619607 -21.564920000  30.225619607  0.000000806901083    35.060611 21.564919999997656 
 10677    10.677000  0.917702446  0.000117976  0.121749431 -0.992560868  0.000000000000000000 -30.224846633 -21.564920000  30.224846633  0.000000808537816    34.946713 21.564919999997656 
 10678    10.678000  0.917820422  0.000118104  0.121542607 -0.992586215  0.000000000000000000 -30.224074785 -21.594300000  30.224074785  0.000000810182043    34.832915 21.594299999998512 
 10679    10.679000  0.917938526  0.000118233  0.121335717 -0.992611527 -0.000000000000028422 -30.223304062 -21.623700000  30.223304062  0.000000811833570    34.719219 21.623699999999246 
 10680    10.680000  0.918056758  0.000118362  0.121128760 -0.992636803  0.000000000000028422 -30.222534463 -21.623700000  30.222534463  0.000000813492520    34.605624 21.623699999999246 
 10681    10.681000  0.918175120  0.000118491  0.120921736 -0.992662044  0.000000000000000000 -30.221765986 -21.623700000  30.221765986  0.000000815159114    34.492130 21.623699999999246 
 10682    10.682000  0.918293611  0.000118621  0.120714643 -0.992687249  0.000000000000000000 -30.220998629 -21.653120000  30.220998629  0.000000816833184    34.378739 21.653119999999859 
 10683    10.683000  0.918412233  0.000118752  0.120507482 -0.992712419  0.000000000000000000 -30.220232392 -21.653120000  30.220232392  0.000000818514870    34.265450 21.653119999999859 
 10684    10.684000  0.918530984  0.000118882  0.120300251 -0.992737553  0.000000000000000000 -30.219467272 -21.682560000  30.219467272  0.000000820204227    34.152264 21.682560000000350 
 10685    10.685000  0.918649866  0.000119014  0.120092950 -0.992762652  0.000000000000000000 -30.218703270 -21.712020000  30.218703270  0.000000821901308    34.039181 21.712020000000720 
 10686    10.686000  0.918768880  0.000119145  0.119885578 -0.992787716  0.000000000000000000 -30.217940382 -21.712020000  30.217940382  0.000000823606182    33.926202 21.712020000000720 
 10687    10.687000  0.918888026  0.000119278  0.119678135 -0.992812744  0.000000000000000000 -30.217178609 -21.712020000  30.217178609  0.000000825318754    33.813327 21.712020000000720 
 10688    10.688000  0.919007303  0.000119410  0.119470620 -0.992837736  0.000000000000000000 -30.216417948 -21.741500000  30.216417948  0.000000827039377    33.700556 21.741500000000968 
 10689    10.689000  0.919126714  0.000119544  0.119263032 -0.992862694 -0.000000000000028422 -30.215658399 -21.741500000  30.215658399  0.000000828767745    33.587889 21.741500000000968 
 10690    10.690000  0.919246257  0.000119677  0.119055370 -0.992887616  0.000000000000000000 -30.214899960 -21.771000000  30.214899960  0.000000830504140    33.475328 21.771000000001095 
 10691    10.691000  0.919365935  0.000119811  0.118847635 -0.992912504 -0.000000000000028422 -30.214142629 -21.771000000  30.214142629  0.000000832248543    33.362872 21.771000000001095 
 10692    10.692000  0.919485746  0.000119946  0.118639824 -0.992937356  0.000000000000028422 -30.213386406 -21.800520000  30.213386406  0.000000834000973    33.250522 21.800520000001100 
 10693    10.693000  0.919605692  0.000120081  0.118431938 -0.992962172  0.000000000000000000 -30.212631288 -21.800520000  30.212631288  0.000000835761650    33.138278 21.800520000001100 
 10694    10.694000  0.919725773  0.000120217  0.118223976 -0.992986954  0.000000000000000000 -30.211877276 -21.830060000  30.211877276  0.000000837530464    33.026141 21.830060000000984 
 10695    10.695000  0.919845989  0.000120353  0.118015937 -0.993011701  0.000000000000000000 -30.211124367 -21.859620000  30.211124367  0.000000839307515    32.914111 21.859620000000746 
 10696    10.696000  0.919966342  0.000120489  0.117807821 -0.993036413  0.000000000000028422 -30.210372561 -21.830060000  30.210372561  0.000000841092849    32.802188 21.830060000000984 
 10697    10.697000  0.920086831  0.000120626  0.117599626 -0.993061090  0.000000000000028422 -30.209621855 -21.889200000  30.209621855  0.000000842886565    32.690372 21.889200000000386 
 10698    10.698000  0.920207457  0.000120764  0.117391352 -0.993085732  0.000000000000000000 -30.208872249 -21.859620000  30.208872249  0.000000844688699    32.578665 21.859620000000746 
 10699    10.699000  0.920328221  0.000120902  0.117182999 -0.993110339  0.000000000000000000 -30.208123742 -21.889200000  30.208123742  0.000000846499203    32.467066 21.889200000000386 
 10700    10.700000  0.920449122  0.000121040  0.116974565 -0.993134911 -0.000000000000028422 -30.207376332 -21.918800000  30.207376332  0.000000848318342    32.355576 21.918799999999905 
 10701    10.701000  0.920570163  0.000121179  0.116766050 -0.993159448 -0.000000000000028422 -30.206630018 -21.918800000  30.206630018  0.000000850145927    32.244195 21.918799999999905 
 10702    10.702000  0.920691342  0.000121319  0.116557453 -0.993183951  0.000000000000000000 -30.205884798 -21.948420000  30.205884798  0.000000851982149    32.132924 21.948419999999302 
 10703    10.703000  0.920812660  0.000121459  0.116348774 -0.993208419  0.000000000000000000 -30.205140673 -21.948420000  30.205140673  0.000000853827133    32.021763 21.948419999999302 
 10704    10.704000  0.920934119  0.000121599  0.116140012 -0.993232852  0.000000000000000000 -30.204397639 -21.978060000  30.204397639  0.000000855680860    31.910712 21.978059999998578 
 10705    10.705000  0.921055718  0.000121740  0.115931166 -0.993257250  0.000000000000000000 -30.203655697 -21.978060000  30.203655697  0.000000857543373    31.799771 21.978059999998578 
 10706    10.706000  0.921177458  0.000121882  0.115722235 -0.993281614  0.000000000000000000 -30.202914845 -21.978060000  30.202914845  0.000000859414820    31.688942 21.978059999998578 
 10707    10.707000  0.921299340  0.000122024  0.115513218 -0.993305943  0.000000000000000000 -30.202175081 -22.037400000  30.202175081  0.000000861295138    31.578225 22.037399999998541 
 10708    10.708000  0.921421364  0.000122166  0.115304116 -0.993330238  0.000000000000000000 -30.201436405 -22.007720000  30.201436405  0.000000863184501    31.467619 22.007719999997732 
 10709    10.709000  0.921543530  0.000122309  0.115094926 -0.993354498  0.000000000000000000 -30.200698816 -22.037400000  30.200698816  0.000000865082898    31.357126 22.037399999998541 
 10710    10.710000  0.921665839  0.000122453  0.114885649 -0.993378723  0.000000000000000000 -30.199962311 -22.067100000  30.199962311  0.000000866990365    31.246745 22.067099999999229 
 10711    10.711000  0.921788292  0.000122597  0.114676284 -0.993402914  0.000000000000000000 -30.199226891 -22.067100000  30.199226891  0.000000868907029    31.136478 22.067099999999229 
 10712    10.712000  0.921910890  0.000122742  0.114466829 -0.993427071  0.000000000000000000 -30.198492554 -22.067100000  30.198492554  0.000000870832938    31.026324 22.067099999999229 
 10713    10.713000  0.922033632  0.000122887  0.114257285 -0.993451193  0.000000000000000000 -30.197759298 -22.096820000  30.197759298  0.000000872768263    30.916283 22.096819999999795 
 10714    10.714000  0.922156519  0.000123033  0.114047650 -0.993475281  0.000000000000028422 -30.197027124 -22.096820000  30.197027124  0.000000874712799    30.806357 22.096819999999795 
 10715    10.715000  0.922279552  0.000123179  0.113837924 -0.993499334  0.000000000000028422 -30.196296028 -22.126560000  30.196296028  0.000000876666844    30.696546 22.126560000000239 
 10716    10.716000  0.922402731  0.000123326  0.113628105 -0.993523353  0.000000000000000000 -30.195566011 -22.156320000  30.195566011  0.000000878630398    30.586850 22.156320000000562 
 10717    10.717000  0.922526057  0.000123473  0.113418194 -0.993547338  0.000000000000000000 -30.194837072 -22.156320000  30.194837072  0.000000880603487    30.477269 22.156320000000562 
 10718    10.718000  0.922649530  0.000123621  0.113208189 -0.993571289  0.000000000000000000 -30.194109208 -22.156320000  30.194109208  0.000000882586218    30.367805 22.156320000000562 
 10719    10.719000  0.922773152  0.000123770  0.112998090 -0.993595205  0.000000000000000000 -30.193382420 -22.186100000  30.193382420  0.000000884578659    30.258456 22.186100000000764 
 10720    10.720000  0.922896921  0.000123919  0.112787895 -0.993619087  0.000000000000000000 -30.192656705 -22.186100000  30.192656705  0.000000886580930    30.149224 22.186100000000764 
 10721    10.721000  0.923020840  0.000124069  0.112577604 -0.993642935  0.000000000000000000 -30.191932064 -22.215900000  30.191932064  0.000000888592967    30.040109 22.215900000000843 
 10722    10.722000  0.923144909  0.000124219  0.112367217 -0.993666749  0.000000000000000000 -30.191208494 -22.215900000  30.191208494  0.000000890614891    29.931112 22.215900000000843 
 10723    10.723000  0.923269128  0.000124369  0.112156732 -0.993690529  0.000000000000000000 -30.190485995 -22.245720000  30.190485995  0.000000892646808    29.822233 22.245720000000802 
 10724    10.724000  0.923393497  0.000124521  0.111946149 -0.993714275  0.000000000000028422 -30.189764566 -22.245720000  30.189764566  0.000000894688759    29.713472 22.245720000000802 
 10725    10.725000  0.923518018  0.000124673  0.111735466 -0.993737986  0.000000000000000000 -30.189044206 -22.245720000  30.189044206  0.000000896740934    29.604829 22.245720000000802 
 10726    10.726000  0.923642691  0.000124825  0.111524684 -0.993761664  0.000000000000000000 -30.188324913 -22.305420000  30.188324913  0.000000898803215    29.496306 22.305420000000353 
 10727    10.727000  0.923767516  0.000124978  0.111313801 -0.993785308  0.000000000000000000 -30.187606687 -22.275560000  30.187606687  0.000000900875790    29.387902 22.275560000000638 
 10728    10.728000  0.923892494  0.000125132  0.111102816 -0.993808917 -0.000000000000028422 -30.186889526 -22.305420000  30.186889526  0.000000902958709    29.279619 22.305420000000353 
 10729    10.729000  0.924017626  0.000125286  0.110891729 -0.993832493  0.000000000000000000 -30.186173430 -22.335300000  30.186173430  0.000000905051994    29.171455 22.335299999999947 
 10730    10.730000  0.924142912  0.000125441  0.110680538 -0.993856035  0.000000000000000000 -30.185458398 -22.335300000  30.185458398  0.000000907155795    29.063413 22.335299999999947 
 10731    10.731000  0.924268352  0.000125596  0.110469244 -0.993879543  0.000000000000000000 -30.184744428 -22.335300000  30.184744428  0.000000909270114    28.955492 22.335299999999947 
 10732    10.732000  0.924393949  0.000125752  0.110257845 -0.993903017  0.000000000000000000 -30.184031520 -22.365200000  30.184031520  0.000000911395116    28.847692 22.365199999999419 
 10733    10.733000  0.924519701  0.000125909  0.110046340 -0.993926458  0.000000000000000000 -30.183319672 -22.365200000  30.183319672  0.000000913530815    28.740014 22.365199999999419 
 10734    10.734000  0.924645610  0.000126066  0.109834728 -0.993949864  0.000000000000000000 -30.182608884 -22.395120000  30.182608884  0.000000915677312    28.632459 22.395119999998769 
 10735    10.735000  0.924771676  0.000126224  0.109623010 -0.993973237 -0.000000000000028422 -30.181899154 -22.395120000  30.181899154  0.000000917834664    28.525027 22.395119999998769 
 10736    10.736000  0.924897900  0.000126382  0.109411183 -0.993996576  0.000000000000028422 -30.181190483 -22.425060000  30.181190483  0.000000920002956    28.417718 22.425059999997998 
 10737    10.737000  0.925024282  0.000126541  0.109199246 -0.994019881  0.000000000000000000 -30.180482868 -22.425060000  30.180482868  0.000000922182258    28.310532 22.425059999997998 
 10738    10.738000  0.925150823  0.000126701  0.108987201 -0.994043153  0.000000000000000000 -30.179776309 -22.455020000  30.179776309  0.000000924372791    28.203471 22.455019999998882 
 10739    10.739000  0.925277524  0.000126861  0.108775044 -0.994066391  0.000000000000028422 -30.179070804 -22.455020000  30.179070804  0.000000926574363    28.096535 22.455019999998882 
 10740    10.740000  0.925404385  0.000127022  0.108562776 -0.994089595 -0.000000000000028422 -30.178366354 -22.485000000  30.178366354  0.000000928787270    27.989723 22.484999999999644 
 10741    10.741000  0.925531407  0.000127184  0.108350395 -0.994112766 -0.000000000000028422 -30.177662957 -22.485000000  30.177662957  0.000000931011515    27.883037 22.484999999999644 
 10742    10.742000  0.925658591  0.000127346  0.108137901 -0.994135903  0.000000000000000000 -30.176960612 -22.515000000  30.176960612  0.000000933247181    27.776477 22.515000000000285 
 10743    10.743000  0.925785937  0.000127509  0.107925292 -0.994159007  0.000000000000000000 -30.176259318 -22.485000000  30.176259318  0.000000935494405    27.670043 22.484999999999644 
 10744    10.744000  0.925913445  0.000127672  0.107712569 -0.994182077  0.000000000000000000 -30.175559074 -22.545020000  30.175559074  0.000000937753183    27.563736 22.545020000000804 
 10745    10.745000  0.926041117  0.000127836  0.107499729 -0.994205114  0.000000000000028422 -30.174859881 -22.545020000  30.174859881  0.000000940023625    27.457556 22.545020000000804 
 10746    10.746000  0.926168953  0.000128001  0.107286773 -0.994228117  0.000000000000028422 -30.174161735 -22.545020000  30.174161735  0.000000942305899    27.351504 22.545020000000804 
 10747    10.747000  0.926296954  0.000128166  0.107073699 -0.994251087 -0.000000000000028422 -30.173464638 -22.575060000  30.173464638  0.000000944600018    27.245580 22.575060000001201 
 10748    10.748000  0.926425120  0.000128332  0.106860506 -0.994274023  0.000000000000000000 -30.172768587 -22.575060000  30.172768587  0.000000946906085    27.139784 22.575060000001201 
 10749    10.749000  0.926553452  0.000128499  0.106647194 -0.994296926  0.000000000000000000 -30.172073583 -22.605120000  30.172073583  0.000000949224183    27.034118 22.605120000001477 
 10750    10.750000  0.926681951  0.000128666  0.106433761 -0.994319795  0.000000000000000000 -30.171379624 -22.605120000  30.171379624  0.000000951554441    26.928580 22.605120000001477 
 10751    10.751000  0.926810617  0.000128834  0.106220206 -0.994342631  0.000000000000000000 -30.170686709 -22.635200000  30.170686709  0.000000953896883    26.823173 22.635200000001632 
 10752    10.752000  0.926939452  0.000129003  0.106006530 -0.994365434  0.000000000000000000 -30.169994838 -22.635200000  30.169994838  0.000000956251622    26.717895 22.635200000001632 
 10753    10.753000  0.927068455  0.000129172  0.105792730 -0.994388203 -0.000000000000028422 -30.169304010 -22.635200000  30.169304010  0.000000958618795    26.612749 22.635200000001632 
 10754    10.754000  0.927197627  0.000129342  0.105578806 -0.994410939  0.000000000000000000 -30.168614224 -22.665300000  30.168614224  0.000000960998445    26.507734 22.665300000001665 
 10755    10.755000  0.927326970  0.000129513  0.105364757 -0.994433642  0.000000000000000000 -30.167925479 -22.695420000  30.167925479  0.000000963390759    26.402850 22.695420000001576 
 10756    10.756000  0.927456483  0.000129685  0.105150582 -0.994456311  0.000000000000000000 -30.167237774 -22.665300000  30.167237774  0.000000965795615    26.298098 22.665300000001665 
 10757    10.757000  0.927586167  0.000129857  0.104936280 -0.994478948 -0.000000000000028422 -30.166551110 -22.725560000  30.166551110  0.000000968213360    26.193479 22.725560000001366 
 10758    10.758000  0.927716024  0.000130030  0.104721850 -0.994501551  0.000000000000000000 -30.165865484 -22.695420000  30.165865484  0.000000970643951    26.088993 22.695420000001576 
 10759    10.759000  0.927846054  0.000130203  0.104507291 -0.994524120  0.000000000000000000 -30.165180897 -22.755720000  30.165180897  0.000000973087534    25.984640 22.755720000001034 
 10760    10.760000  0.927976257  0.000130377  0.104292602 -0.994546657  0.000000000000028422 -30.164497347 -22.725560000  30.164497347  0.000000975544179    25.880421 22.725560000001366 
 10761    10.761000  0.928106634  0.000130552  0.104077782 -0.994569161 -0.000000000000028422 -30.163814833 -22.755720000  30.163814833  0.000000978013961    25.776337 22.755720000001034 
 10762    10.762000  0.928237186  0.000130728  0.103862831 -0.994591631 -0.000000000000028422 -30.163133356 -22.785900000  30.163133356  0.000000980497014    25.672387 22.785900000000581 
 10763    10.763000  0.928367914  0.000130904  0.103647747 -0.994614068  0.000000000000000000 -30.162452915 -22.785900000  30.162452915  0.000000982993410    25.568573 22.785900000000581 
 10764    10.764000  0.928498819  0.000131081  0.103432529 -0.994636472  0.000000000000000000 -30.161773508 -22.785900000  30.161773508  0.000000985503400    25.464894 22.785900000000581 
 10765    10.765000  0.928629900  0.000131259  0.103217176 -0.994658843 -0.000000000000028422 -30.161095135 -22.816100000  30.161095135  0.000000988026888    25.361352 22.816100000000006 
 10766    10.766000  0.928761159  0.000131438  0.103001688 -0.994681181  0.000000000000000000 -30.160417795 -22.816100000  30.160417795  0.000000990564175    25.257946 22.816100000000006 
 10767    10.767000  0.928892597  0.000131617  0.102786062 -0.994703486  0.000000000000028422 -30.159741488 -22.846320000  30.159741488  0.000000993115097    25.154678 22.846319999999309 
 10768    10.768000  0.929024214  0.000131797  0.102570300 -0.994725758  0.000000000000000000 -30.159066213 -22.846320000  30.159066213  0.000000995679998    25.051546 22.846319999999309 
 10769    10.769000  0.929156011  0.000131978  0.102354398 -0.994747997  0.000000000000000000 -30.158391970 -22.846320000  30.158391970  0.000000998258922    24.948554 22.846319999999309 
 10770    10.770000  0.929287989  0.000132102  0.102138357 -0.994770203 -0.000000000000028422 -30.157718757 -22.876560000  30.157718757  0.000000999981581    24.845699 22.876559999998491 
 10771    10.771000  0.929420091  0.000132108  0.101922268 -0.994792366  0.000000000000000000 -30.157046866 -22.906820000  30.157046866  0.000000999912052    24.743028 22.906819999999328 
 10772    10.772000  0.929552199  0.000132117  0.101706327 -0.994814467  0.000000000000000000 -30.156376898 -22.876560000  30.156376898  0.000000999894571    24.640634 22.876559999998491 
 10773    10.773000  0.929684315  0.000132129  0.101490526 -0.994836506  0.000000000000000000 -30.155708830 -22.876560000  30.155708830  0.000000999923095    24.538512 22.876559999998491 
 10774    10.774000  0.929816444  0.000132140  0.101274861 -0.994858484  0.000000000000000000 -30.155042643 -22.846320000  30.155042643  0.000000999935768    24.436661 22.846319999999309 
 10775    10.775000  0.929948584  0.000132145  0.101059332 -0.994880401  0.000000000000000000 -30.154378337 -22.846320000  30.154378337  0.000000999852592    24.335082 22.846319999999309 
 10776    10.776000  0.930080729  0.000132148  0.100843949 -0.994902255  0.000000000000000000 -30.153715941 -22.816100000  30.153715941  0.000000999745396    24.233780 22.816100000000006 
 10777    10.777000  0.930212876  0.000132172  0.100628716 -0.994924048  0.000000000000000000 -30.153055458 -22.816100000  30.153055458  0.000000999958209    24.132755 22.816100000000006 
 10778    10.778000  0.930345049  0.000132166  0.100413596 -0.994945782  0.000000000000000000 -30.152396777 -22.785900000  30.152396777  0.000000999717415    24.031992 22.785900000000581 
 10779    10.779000  0.930477215  0.000132189  0.100198639 -0.994967453  0.000000000000000000 -30.151740044 -22.755720000  30.151740044  0.000000999910309    23.931512 22.755720000001034 
 10780    10.780000  0.930609404  0.000132204  0.099983796 -0.994989065  0.000000000000000000 -30.151085113 -22.755720000  30.151085113  0.000000999979591    23.831296 22.755720000001034 
 10781    10.781000  0.930741609  0.000132211  0.099769082 -0.995010618  0.000000000000000000 -30.150432019 -22.725560000  30.150432019  0.000000999925073    23.731347 22.725560000001366 
 10782    10.782000  0.930873819  0.000132209  0.099554509 -0.995032110  0.000000000000000000 -30.149780799 -22.725560000  30.149780799  0.000000999746688    23.631674 22.725560000001366 
 10783    10.783000  0.931006029  0.000132224  0.099340091 -0.995053539  0.000000000000000000 -30.149131489 -22.695420000  30.149131489  0.000000999820210    23.532281 22.695420000001576 
 10784    10.784000  0.931138253  0.000132233  0.099125798 -0.995074910 -0.000000000000028422 -30.148484003 -22.665300000  30.148484003  0.000000999799948    23.433157 22.665300000001665 
 10785    10.785000  0.931270486  0.000132236  0.098911642 -0.995096220  0.000000000000000000 -30.147838366 -22.665300000  30.147838366  0.000000999685785    23.334305 22.665300000001665 
 10786    10.786000  0.931402722  0.000132260  0.098697632 -0.995117469 -0.000000000000028422 -30.147194606 -22.665300000  30.147194606  0.000000999893686    23.235731 22.665300000001665 
 10787    10.787000  0.931534982  0.000132251  0.098483732 -0.995138661 -0.000000000000028422 -30.146552614 -22.605120000  30.146552614  0.000000999606009    23.137418 22.605120000001477 
 10788    10.788000  0.931667233  0.000132265  0.098269997 -0.995159790  0.000000000000000000 -30.145912545 -22.605120000  30.145912545  0.000000999666016    23.039391 22.605120000001477 
 10789    10.789000  0.931799499  0.000132275  0.098056387 -0.995180860  0.000000000000000000 -30.145274284 -22.605120000  30.145274284  0.000000999658352    22.941632 22.605120000001477 
 10790    10.790000  0.931931774  0.000132280  0.097842910 -0.995201871  0.000000000000000000 -30.144637848 -22.545020000  30.144637848  0.000000999582849    22.844145 22.545020000000804 
 10791    10.791000  0.932064054  0.000132313  0.097629573 -0.995222823  0.000000000000000000 -30.144003254 -22.545020000  30.144003254  0.000000999915318    22.746933 22.545020000000804 
 10792    10.792000  0.932196367  0.000132310  0.097416332 -0.995243718  0.000000000000000000 -30.143370369 -22.545020000  30.143370369  0.000000999716361    22.649977 22.545020000000804 
 10793    10.793000  0.932328676  0.000132335  0.097203243 -0.995264553  0.000000000000000000 -30.142739358 -22.515000000  30.142739358  0.000000999947458    22.553301 22.515000000000285 
 10794    10.794000  0.932461011  0.000132324  0.096990260 -0.995285331  0.000000000000000000 -30.142110082 -22.485000000  30.142110082  0.000000999625044    22.456886 22.484999999999644 
 10795    10.795000  0.932593336  0.000132343  0.096777441 -0.995306047  0.000000000000028422 -30.141482709 -22.485000000  30.141482709  0.000000999754384    22.360757 22.484999999999644 
 10796    10.796000  0.932725678  0.000132359  0.096564739 -0.995326706 -0.000000000000028422 -30.140857094 -22.455020000  30.140857094  0.000000999837984    22.264893 22.455019999998882 
 10797    10.797000  0.932858037  0.000132371  0.096352157 -0.995347307  0.000000000000000000 -30.140233248 -22.425060000  30.140233248  0.000000999875935    22.169296 22.425059999997998 
 10798    10.798000  0.932990408  0.000132381  0.096139700 -0.995367851  0.000000000000000000 -30.139611181 -22.425060000  30.139611181  0.000000999868083    22.073968 22.425059999997998 
 10799    10.799000  0.933122789  0.000132388  0.095927372 -0.995388336  0.000000000000028422 -30.138990903 -22.395120000  30.138990903  0.000000999814547    21.978911 22.395119999998769 
 10800    10.800000  0.933255177  0.000132391  0.095715179 -0.995408763  0.000000000000000000 -30.138372425 -22.365200000  30.138372425  0.000000999715123    21.884127 22.365199999999419 
 10801    10.801000  0.933387569  0.000132392  0.095503124 -0.995429130 -0.000000000000028422 -30.137755756 -22.365200000  30.137755756  0.000000999569756    21.789619 22.365199999999419 
 10802    10.802000  0.933519961  0.000132429  0.095291212 -0.995449439  0.000000000000000000 -30.137140908 -22.335300000  30.137140908  0.000000999966364    21.695388 22.335299999999947 
 10803    10.803000  0.933652389  0.000132424  0.095079385 -0.995469693  0.000000000000000000 -30.136527708 -22.305420000  30.136527708  0.000000999739776    21.601409 22.305420000000353 
 10804    10.804000  0.933784813  0.000132416  0.094867708 -0.995489888  0.000000000000000000 -30.135916346 -22.305420000  30.135916346  0.000000999467150    21.507711 22.305420000000353 
 10805    10.805000  0.933917229  0.000132446  0.094656187 -0.995510023  0.000000000000028422 -30.135306830 -22.275560000  30.135306830  0.000000999764227    21.414296 22.275560000000638 
